uid,n_CP_visited,sum_fix_dur,mean_fix_dur,n_fixs,max_sum_reading_dur_per_content-page,mean_sum_reading_dur_per_content-page,mean_dur_per_RS,n_RS,sum_RF_dur,mean_RF_dur_per_CP,mean_n_RF_per_CP,mean_RF_dur,n_RF,max_y_of_RF,mean_y_of_RF,ratio_RF_per_fix,ratio_RF_dur_per_fix_dur,ratio_n_RF_per_n_RS,n_REG,mean_n_RS_per_CP,ratio_n_REG_per_n_RS,ratio_n_REG_per_sec,mean_len_RF_in_px,sum_len_RS_in_px,mean_len_REG_in_px,sum_len_REG_in_px,mean_len_RS_in_px,mean_dur_until_first_REG_per_RS
19,17,1068457.1,481.286981981982,2220,21583.9,10363.471428571429,2901.772,25,72544.3,10363.471428571429,18.0,575.7484126984127,126,13122.25,1824.2527777777777,0.05675675675675676,0.06789631516323866,5.04,7,3.5714285714285716,0.28,0.09649276373195413,80.969235200934,9635.338988911146,88.92821311973931,622.4974918381752,385.4135595564458,731.8333333333334
21,8,749637.5,454.6012734990904,1649,72115.6,22458.05,3641.8459459459455,37,134748.3,22458.05,31.5,712.9539682539682,189,3579.0,1320.7973544973545,0.11461491813220133,0.1797512797852295,5.108108108108108,11,6.166666666666667,0.2972972972972973,0.08163368294813367,84.44909291147026,15031.938538241706,147.89828952099057,1626.8811847308964,406.26860914166775,575.0
22,15,1093732.9,377.1492758620689,2900,76686.7,17802.566666666666,2322.073913043478,46,106815.4,17802.566666666666,38.5,462.404329004329,231,1621.6,841.4619047619049,0.07965517241379311,0.0976613211507124,5.021739130434782,23,7.666666666666667,0.5,0.21532475654259592,81.27953158627204,16906.142569944586,112.27018923974107,2582.2143525140445,367.5248384770562,424.025
23,13,606823.8,447.5101769911505,1356,24422.4,9565.833333333334,2207.5,13,28697.5,9565.833333333334,20.0,478.2916666666667,60,2195.85,1375.1616666666666,0.04424778761061947,0.04729132245637036,4.615384615384615,2,4.333333333333333,0.15384615384615385,0.0696924819235125,94.2137898174336,5464.399809411148,116.76846163420933,233.53692326841866,420.33844687778065,417.29999999999995
24,10,525819.3,394.75923423423427,1332,15068.0,7746.55,1936.6375,16,30986.2,7746.55,17.0,455.6794117647059,68,2603.65,1190.1933823529412,0.05105105105105105,0.05892936984245348,4.25,2,4.0,0.125,0.06454486190626796,78.68621762902701,5193.290363515783,11.93400658496236,23.86801316992472,324.5806477197364,384.2
25,11,811403.2,361.58787878787876,2244,4327.6,3942.4,1971.2,6,11827.2,3942.4,10.0,394.24,30,1968.9,954.5183333333333,0.013368983957219251,0.014576230411711466,5.0,3,2.0,0.5,0.2536525974025974,79.89338648634038,2157.12143513119,45.85481707064219,137.56445121192658,359.52023918853166,773.2000000000002
26,22,815408.1,361.2796189632255,2257,15486.1,5918.176923076923,1424.7462962962964,54,76936.3,5918.176923076923,19.615384615384617,301.7109803921569,255,2655.85,949.0250980392157,0.1129818342933097,0.094353122074701,4.722222222222222,10,4.153846153846154,0.18518518518518517,0.12997765684078907,87.67010433046443,21479.175560963784,147.41699897285565,1474.1699897285566,397.76251038821823,405.71
27,13,174862.4,360.54103092783504,485,1079.5,997.7,997.7,2,1995.4,997.7,4.0,249.425,8,1046.05,790.38125,0.016494845360824743,0.011411258223608963,4.0,0,1.0,0.0,0.0,74.12348523169393,592.9878818535515,,,296.49394092677574,
28,6,114658.7,460.4767068273092,249,10966.5,8246.55,2748.85,6,16493.1,8246.55,14.0,589.0392857142857,28,1111.1,674.7446428571428,0.11244979919678715,0.14384516831256589,4.666666666666667,2,3.0,0.3333333333333333,0.12126283112331825,79.70380104983074,2072.2988272955995,87.42278439816992,174.84556879633985,345.3831378825999,400.6
29,18,876655.2,389.1057256990679,2253,27643.4,7788.658333333333,1869.2779999999998,50,93463.9,7788.658333333333,19.75,394.36244725738396,237,2486.0,1070.0951476793248,0.1051930758988016,0.10661420818584091,4.74,18,4.166666666666667,0.36,0.19258772638419755,74.75763561713633,16371.922200152856,139.65557673471938,2513.800381224949,327.43844400305716,396.6823529411765
30,9,576584.1,404.05332866152764,1427,37746.4,17080.014285714286,3416.0028571428575,35,119560.1,17080.014285714286,36.285714285714285,470.70905511811026,254,2227.15,846.030905511811,0.1779957953749124,0.20735934272207646,7.257142857142857,21,5.0,0.6,0.17564388119447874,60.101064567831294,14003.54804430469,106.64418498453112,2239.5278846751535,400.10137269441975,403.96
