uid,n_CP_visited,sum_fix_dur,mean_fix_dur,n_fixs,max_sum_reading_dur_per_content-page,mean_sum_reading_dur_per_content-page,mean_dur_per_RS,n_RS,sum_RF_dur,mean_RF_dur_per_CP,mean_n_RF_per_CP,mean_RF_dur,n_RF,max_y_of_RF,mean_y_of_RF,ratio_RF_per_fix,ratio_RF_dur_per_fix_dur,ratio_n_RF_per_n_RS,n_REG,mean_n_RS_per_CP,ratio_n_REG_per_n_RS,ratio_n_REG_per_sec,mean_len_RF_in_px,sum_len_RS_in_px,mean_len_REG_in_px,sum_len_REG_in_px,mean_len_RS_in_px,mean_dur_until_first_REG_per_RS,mean_rows_per_RS,session_count_unique_words,mean_len_RS_in_idx,sum_len_RS_in_idx,ratio_sum_len_RS_in_idx_per_reading_dur,mean_len_REG_in_idx,n_unique_words_read,n_words_read,ratio_n_unique_words_per_n_words,unique_words_per_sec,words_per_sec
61,14,317636.9,385.4816747572816,824,37542.6,13924.144444444442,1491.872619047619,84,125317.3,13924.144444444442,35.0,397.83269841269845,315,2430.45,1034.2122222222222,0.38228155339805825,0.3945300435812086,3.75,22,9.333333333333334,0.2619047619047619,0.17555437278013492,106.4946637040967,31202.936465300332,193.67080615405447,4260.757735389198,371.4635293488135,392.84666666666664,1.6231884057971016,234,5.380952380952381,452,3.6068443862100446,3.409090909090909,419,536,0.7817164179104478,3.343512827039842,4.2771429004614685
62,14,475715.2,465.93065621939274,1021,45219.8,14937.89,1844.183950617284,81,149378.9,14937.89,29.7,502.9592592592592,297,2588.7,909.5915824915826,0.2908912830558276,0.314009096198734,3.6666666666666665,20,8.1,0.24691358024691357,0.13388771774326896,116.53801995736872,32281.031528191135,230.5214113665449,4610.428227330898,398.53125343445845,406.88125,1.3670886075949367,244,5.604938271604938,454,3.0392511927722055,5.05,473,535,0.8841121495327103,3.166444524628311,3.581496449632445
63,16,715606.4,356.5552566018934,2007,86027.9,20858.541666666668,1270.5710659898477,197,250302.5,20858.541666666668,58.416666666666664,357.064907275321,701,2527.1000000000004,1108.3613409415123,0.34927752864972594,0.34977677673089563,3.5583756345177666,47,16.416666666666668,0.23857868020304568,0.18777279491814905,107.39438706325679,70235.92913936994,197.7082383844045,9292.287204067012,356.52755908309615,390.74864864864867,2.122950819672131,451,5.654822335025381,1114,4.450614756145065,3.3191489361702127,805,1311,0.6140350877192983,3.2161085087044676,5.237662428461562
65,11,548554.8,450.7434675431389,1217,86303.8,37246.12222222222,1915.514857142857,175,335215.1,37246.12222222222,80.66666666666667,461.72878787878784,726,3177.7,1346.6072314049586,0.5965488907148726,0.6110877163047337,4.148571428571429,31,19.444444444444443,0.17714285714285713,0.092477934317398,93.55202202073255,65018.65530440912,264.11170577224283,8187.462878939527,371.53517316805215,483.45599999999996,1.6412213740458015,553,5.845714285714286,1023,3.051771832474134,5.258064516129032,946,1198,0.7896494156928213,2.8220685762664037,3.5738246874917037
66,12,336629.4,589.5436077057793,571,41598.2,13625.92857142857,1946.561224489796,49,95381.5,13625.92857142857,22.142857142857142,615.3645161290323,155,2701.95,1083.1116129032257,0.2714535901926445,0.28334275021730126,3.163265306122449,8,7.0,0.16326530612244897,0.08387370716543564,123.0408712796364,18087.00807810655,298.79303180833347,2390.3442544666677,369.1226138389092,978.22,1.1785714285714286,140,4.918367346938775,241,2.5266954283587486,3.5,272,290,0.9379310344827586,2.851706043624812,3.040421884747042
67,12,894032.9,439.97682086614174,2032,93598.3,39570.29090909091,1713.6740157480315,254,435273.2,39570.29090909091,86.81818181818181,455.7834554973822,955,12582.75,1532.8686387434554,0.4699803149606299,0.48686485698680665,3.7598425196850394,67,23.09090909090909,0.2637795275590551,0.15392631570241402,108.30623884281712,96175.9400924216,199.81158954579112,13387.376499568005,378.6454334347307,415.654,1.5888324873096447,741,5.590551181102362,1420,3.262318929812357,4.029850746268656,1370,1674,0.8183990442054958,3.147448544959809,3.8458604848633
68,7,588992.6,485.5668590272053,1213,59779.4,19433.414285714283,1789.9197368421053,76,136033.9,19433.414285714283,38.57142857142857,503.82925925925923,270,4152.35,1432.025,0.2225886232481451,0.23096028710717248,3.5526315789473686,26,10.857142857142858,0.34210526315789475,0.1911288289169097,104.95079374379362,25607.993673485646,281.07376117577644,7307.917790570187,336.9472851774427,629.33,1.6486486486486487,174,5.197368421052632,395,2.903687977776128,4.153846153846154,343,471,0.7282377919320594,2.5214303199423087,3.462372246917864
70,16,571322.8,436.791131498471,1308,73514.1,14719.369230769233,1607.998319327731,119,191351.8,14719.369230769233,32.38461538461539,454.51733966745843,421,3485.5,1013.7336104513064,0.32186544342507645,0.33492764510710926,3.53781512605042,15,9.153846153846153,0.12605042016806722,0.07838964671354019,97.05620691671217,39404.82000818514,189.1812074486693,2837.7181117300397,331.1329412452533,622.4142857142857,1.4,354,5.07563025210084,604,3.1564897743318854,4.466666666666667,624,723,0.8630705394190872,3.2610093032832723,3.7783809715926377
72,9,480579.3,521.23568329718,922,85278.7,22753.788888888885,2155.622105263158,95,204784.1,22753.788888888885,43.22222222222222,526.4372750642674,389,2305.7,995.8618680377035,0.42190889370932755,0.42611926897392377,4.094736842105263,31,10.555555555555555,0.3263157894736842,0.15137894006419442,110.00580134068264,39382.076879964385,212.1827798076431,6577.666174036936,414.5481776838356,471.34,1.6933333333333334,281,5.757894736842105,547,2.6711058133907857,3.225806451612903,473,642,0.7367601246105919,2.3097496338827086,3.135009016813317
74,14,599847.1,426.33056147832264,1407,79990.8,18079.746153846154,1546.2940789473685,152,235036.7,18079.746153846154,44.92307692307692,402.46010273972604,584,3598.35,1350.8269691780822,0.4150675195451315,0.3918276840881618,3.8421052631578947,47,11.692307692307692,0.3092105263157895,0.1999687708345122,98.47354160777375,52880.29184337451,196.54920878527042,9237.81281290771,347.89665686430595,380.54571428571427,1.6440677966101696,403,5.776315789473684,878,3.7355868253766324,3.851063829787234,751,1030,0.7291262135922331,3.1952456786535888,4.382294339564843
76,12,326835.1,345.1268215417106,947,82813.2,20413.2125,1649.5525252525254,99,163305.7,20413.2125,56.5,361.29579646017703,452,2557.35,1108.6321902654868,0.47729672650475186,0.4996577784944152,4.565656565656566,41,12.375,0.41414141414141414,0.25106288390423603,97.3292491036886,40002.32138161601,169.9713458685965,6968.825180612456,404.0638523395557,334.5208333333333,1.9523809523809523,310,6.656565656565657,659,4.035376597387598,3.926829268292683,524,758,0.6912928759894459,3.208706125995602,4.64160160974173
77,14,470651.0,373.53253968253966,1260,63551.2,18187.88181818182,1481.9755555555557,135,200066.7,18187.88181818182,47.36363636363637,384.0051823416507,521,2131.25,1161.0880358285349,0.41349206349206347,0.4250850417825523,3.859259259259259,35,12.272727272727273,0.25925925925925924,0.1749416569574047,89.70614551575915,43597.186720658945,217.03953629400135,7596.383770290047,322.9421238567329,455.8538461538462,1.7653061224489797,366,5.651851851851852,763,3.8137281216714225,4.742857142857143,636,898,0.7082405345211581,3.1789398235688395,4.488503084221412
80,13,420477.4,522.9818407960199,804,120987.8,22733.050000000003,2331.594871794872,78,181864.4,22733.050000000003,39.0,582.898717948718,312,3535.75,1586.4652243589744,0.3880597014925373,0.43251884643502836,4.0,18,9.75,0.23076923076923078,0.09897484059552061,106.66955937936903,31360.850457534496,207.90485363069251,3742.2873653524653,402.0621853530064,395.06666666666666,1.4383561643835616,244,6.205128205128205,484,2.661323491568443,2.7777777777777777,472,562,0.8398576512455516,2.5953402645047627,3.090214467482366
81,21,669570.7,420.58461055276376,1592,84498.8,18184.558823529413,1577.232142857143,196,309137.5,18184.558823529413,40.76470588235294,446.0858585858586,693,2595.6000000000004,1093.6444444444444,0.4353015075376884,0.461695083133118,3.5357142857142856,34,11.529411764705882,0.17346938775510204,0.10998342161659456,95.91833146658087,63210.18043647679,191.97593646361645,6527.1818397629595,322.5009205942693,497.35172413793106,1.4080459770114941,587,5.392857142857143,1057,3.4191904896688365,4.5588235294117645,1078,1253,0.8603351955307262,3.487121426549675,4.053212567223323
82,10,230493.8,441.5590038314176,522,27826.6,6702.2125,1675.553125,32,53617.7,6702.2125,12.625,530.8683168316832,101,2991.0,1622.4103960396042,0.19348659003831417,0.23262100759326282,3.15625,3,4.0,0.09375,0.05595167267525463,104.1848991987849,10210.12012148092,154.24999999999997,462.74999999999994,319.0662537962788,406.09999999999997,1.1081081081081081,91,5.5625,178,3.3197992453984413,2.6666666666666665,195,210,0.9285714285714286,3.636858723891551,3.916617087267824
84,13,398783.6,408.17154554759463,977,69845.2,15737.1125,1498.772619047619,84,125896.9,15737.1125,35.75,440.198951048951,286,1962.05,922.6216783216782,0.29273285568065505,0.3157023006964178,3.4047619047619047,16,10.5,0.19047619047619047,0.12708811734045874,105.64158063472091,28523.226771374644,186.30017009188944,2980.802721470231,339.56222346874574,517.4833333333333,1.6285714285714286,222,5.011904761904762,421,3.3440060875208206,3.875,403,505,0.7980198019801981,3.201031955512805,4.01121870355823
85,15,427885.3,394.001197053407,1086,42950.1,18581.675,1715.2315384615385,130,222980.1,18581.675,46.5,399.60591397849464,558,2676.1000000000004,1092.5062724014338,0.5138121546961326,0.5211211976667579,4.292307692307692,38,10.833333333333334,0.2923076923076923,0.1704187952198425,98.04100694292725,50981.32361032217,184.074223183342,6994.820480966997,392.164027771709,377.27333333333337,1.3781512605042017,441,6.346153846153846,825,3.699881738325528,3.8684210526315788,784,955,0.8209424083769633,3.516008827693592,4.282893406182883
86,15,455772.4,475.25797705943694,959,87288.5,21403.563636363637,2504.672340425532,94,235439.2,21403.563636363637,39.27272727272727,544.9981481481482,432,1643.55,1069.5324074074074,0.4504692387904067,0.5165718678884461,4.595744680851064,38,8.545454545454545,0.40425531914893614,0.16140048046374603,104.1671564231662,41041.859630727486,220.46083152204397,8377.51159783767,436.6155279864626,402.21999999999997,1.569767441860465,312,6.414893617021277,603,2.5611707820957594,4.5,534,697,0.7661406025824964,2.268101488622116,2.9604246021902894
88,30,389225.0,443.30865603644645,878,42215.6,7230.141666666666,1735.234,50,86761.7,7230.141666666666,14.5,498.63045977011495,174,3401.8,1029.8454022988506,0.19817767653758542,0.2229088573447235,3.48,8,4.166666666666667,0.16,0.09220658424166424,106.84289906647697,17735.921245035177,112.76815056812158,902.1452045449727,354.71842490070355,286.9857142857143,1.2777777777777777,149,5.42,271,3.123498041186376,2.0,301,321,0.9376947040498442,3.469272732092617,3.6997891926967776
89,13,423471.4,409.5468085106383,1034,96950.6,20012.86,1905.9866666666667,105,200128.6,20012.86,45.2,442.762389380531,452,3946.85,1058.3110619469026,0.437137330754352,0.4725905928948212,4.304761904761905,28,10.5,0.26666666666666666,0.13991003784566522,101.3601804198627,42976.716498021786,172.35695661066913,4825.9947850987355,409.3020618859217,459.85,1.8072289156626506,303,6.714285714285714,705,3.522734881471214,3.5357142857142856,533,810,0.6580246913580247,2.663287506133556,4.047397523392458
90,10,193804.2,379.2645792563601,511,39742.3,11635.85,1389.3552238805971,67,93086.8,11635.85,32.75,355.2931297709924,262,1688.5,752.2786259541984,0.512720156555773,0.48031363613378864,3.91044776119403,23,8.375,0.34328358208955223,0.24708121881942446,107.82110268435318,25769.24354156041,213.09425538943873,4901.167873957091,384.6155752471703,392.5266666666667,1.7592592592592593,167,5.626865671641791,377,4.049983456301001,3.608695652173913,293,444,0.6599099099099099,3.1475998745257114,4.769741789383672
91,11,434429.3,453.9491118077325,957,162743.7,26517.487500000003,1894.10625,112,212139.9,26517.487500000003,57.375,462.178431372549,459,3310.2,946.2239651416122,0.47962382445141066,0.48831858256337685,4.098214285714286,38,14.0,0.3392857142857143,0.17912707604745737,106.30582952850932,44754.754231502426,195.97415302982478,7447.017815133341,399.5960199241288,575.9083333333333,1.9855072463768115,322,6.1875,693,3.266712202654946,3.710526315789474,557,805,0.6919254658385093,2.625625825221941,3.794665689952715
92,10,404892.9,351.46953125000005,1152,60178.9,23064.0,1572.5454545454545,132,207576.0,23064.0,65.88888888888889,350.04384485666105,593,4146.549999999999,1300.437352445194,0.5147569444444444,0.5126689057773055,4.492424242424242,62,14.666666666666666,0.4696969696969697,0.29868578255675027,107.92536027672081,57308.36630693875,213.83005878037267,13257.463644383106,434.1542902040814,374.2348837209302,1.3671875,455,6.916666666666667,913,4.3983890237792425,5.145161290322581,886,1045,0.8478468899521531,4.268316182988399,5.034300689867807
93,7,505715.4,560.6600886917961,902,89874.8,43399.700000000004,2099.985483870968,124,260398.2,43399.700000000004,74.16666666666667,585.1644943820226,445,3889.5,1561.8422471910114,0.4933481152993348,0.5149105603665619,3.588709677419355,20,20.666666666666668,0.16129032258064516,0.07680544642781709,110.63182782191011,47018.5268243118,283.4191707572769,5668.3834151455385,379.1816679379984,496.6375,1.3577981651376148,407,5.75,713,2.738114165151679,3.15,786,837,0.9390681003584229,3.0184540446132115,3.214307933004145
94,8,494928.9,387.26830985915495,1278,132842.7,42530.280000000006,1508.1659574468085,141,212651.4,42530.280000000006,110.8,383.84729241877255,554,3813.85,1463.0000902527077,0.433489827856025,0.42966050275100115,3.9290780141843973,42,28.2,0.2978723404255319,0.19750634136431738,95.44868609136195,48869.72727877732,210.33273733280782,8833.974967977929,346.5938104877824,393.6354838709678,1.9534883720930232,378,5.74468085106383,810,3.809050869168978,4.333333333333333,691,951,0.7266035751840169,3.2494495686367455,4.472107872320615
95,10,545604.7,399.7104029304029,1365,104761.6,28237.6375,1536.7421768707484,147,225901.1,28237.6375,68.125,414.49743119266054,545,3574.6000000000004,1710.688899082569,0.3992673992673993,0.41403803889519286,3.707482993197279,21,18.375,0.14285714285714285,0.09296103471829044,109.02051307485853,57126.74885122587,235.69834321981347,4949.665207616083,388.6173391239855,472.98333333333335,1.820754716981132,411,5.931972789115647,872,3.860096298778536,5.809523809523809,753,1019,0.7389597644749755,3.333317102041557,4.510823541806569
96,14,396367.9,385.5718871595331,1028,51329.5,17117.14,1488.4469565217391,115,171171.4,17117.14,45.2,378.69778761061946,452,5847.1,1284.9316371681416,0.4396887159533074,0.4318498041844458,3.9304347826086956,20,11.5,0.17391304347826086,0.11684194906392073,121.75537722123461,52598.32295957335,193.72600360007988,3874.520072001598,457.37672138759433,389.19374999999997,1.4684684684684686,373,6.573913043478261,756,4.416625674616204,3.4,750,871,0.8610792192881745,4.381573089897027,5.088466881733748
97,8,901877.5,460.61159346271705,1958,208959.9,63281.25,1687.5,225,379687.5,63281.25,130.16666666666666,486.15556978233036,781,3901.6,1627.1119078104991,0.398876404494382,0.4209967539937519,3.471111111111111,59,37.5,0.26222222222222225,0.15539094650205762,98.40439218755978,71047.97115941816,198.11439769893016,11688.74946423688,315.7687607085251,454.28333333333336,2.5233644859813085,507,5.262222222222222,1184,3.1183539094650206,3.389830508474576,826,1409,0.5862313697657914,2.1754732510288064,3.710946502057613
98,11,631241.7,538.1429667519182,1173,145393.2,22496.89,1990.875221238938,113,224968.9,22496.89,38.3,587.3861618798956,383,8705.05,1133.115404699739,0.32651321398124467,0.3563910622507987,3.3893805309734515,31,11.3,0.2743362831858407,0.1377968243610561,91.81024160835925,32317.205046142455,188.36337465074521,5839.264614173102,285.99296501011025,480.744,1.904109589041096,269,4.787610619469026,541,2.4047768380429475,3.3870967741935485,447,654,0.6834862385321101,1.9869413061094223,2.9070684881332487
99,5,291625.4,468.0985553772071,623,69431.2,18731.56,1836.4274509803922,51,93657.8,18731.56,34.0,550.9282352941177,170,2478.35,1440.4023529411763,0.27287319422150885,0.32115789639722736,3.3333333333333335,9,10.2,0.17647058823529413,0.09609450574324828,85.11242463884332,13703.100366853776,112.41666497124567,1011.7499847412109,268.6882424873289,450.62222222222226,1.696969696969697,134,4.8431372549019605,247,2.6372603242869253,2.3333333333333335,234,298,0.785234899328859,2.4984571493244556,3.181795856831999
100,16,700386.0,484.36099585062243,1446,145028.6,24187.39230769231,2082.3582781456953,151,314436.1,24187.39230769231,46.61538461538461,518.8714521452144,606,2330.45,1079.8025577557755,0.4190871369294606,0.448946866442219,4.013245033112582,36,11.615384615384615,0.23841059602649006,0.11449067075949614,91.1519736001215,51956.62495206925,154.5820877422534,5564.955158721123,344.083608954101,569.7322580645161,1.5182481751824817,460,6.033112582781457,911,2.8972500294972496,3.861111111111111,855,1062,0.8050847457627118,2.719153430538033,3.377474787405136
101,10,537450.8,521.2907856450049,1031,97019.2,40867.0,2234.9140625,128,286069.0,40867.0,73.14285714285714,558.728515625,512,2918.4,1312.7104166666668,0.49660523763336567,0.5322701166320712,4.0,23,18.285714285714285,0.1796875,0.08040018317259123,114.6313893713217,56054.749402576315,263.6129803531613,6063.098548122709,437.92772970762746,696.12,1.4857142857142858,444,6.7734375,867,3.0307373395928954,5.565217391304348,873,995,0.8773869346733668,3.0517113004205276,3.478181837249055
102,9,1111550.1,470.39784172661876,2363,162857.2,61627.9625,1839.6406716417912,268,493023.7,61627.9625,129.875,474.5175168431184,1039,6047.95,1700.8469201154955,0.4396953025814642,0.44354608937554857,3.876865671641791,74,33.5,0.27611940298507465,0.15009420439625926,119.1066795305832,114937.94574701278,240.95476384161023,17830.652524279158,428.87293189183873,535.6310344827587,1.778894472361809,774,6.1716417910447765,1654,3.354808298262335,4.824324324324325,1452,1922,0.7554630593132154,2.945091686261735,3.8983927141839225
103,9,359884.0,409.89066059225513,878,182919.3,29744.614285714284,2041.2970588235294,102,208212.3,29744.614285714284,68.57142857142857,433.775625,480,2045.05,1356.8045833333333,0.5466970387243736,0.578553922930722,4.705882352941177,41,14.571428571428571,0.4019607843137255,0.19691439938946934,107.41762248419417,47156.33627056124,241.36000720189676,9895.760295277767,462.3170222604043,321.8388888888889,2.825,278,6.627450980392157,676,3.246686194811738,4.0,463,778,0.5951156812339332,2.2236918760323,3.7365707981709053
104,17,500068.9,467.7913002806361,1069,52850.1,13658.761538461538,1849.6239583333333,96,177563.9,13658.761538461538,26.307692307692307,519.1926900584796,342,2561.7,1113.0684210526317,0.3199251637043966,0.3550788701316958,3.5625,17,7.384615384615385,0.17708333333333334,0.09574018142201202,102.01414434817858,33154.596913158035,171.01981516614993,2907.3368578245486,345.36038451206286,489.50625,1.1711711711711712,313,5.75,552,3.108740008526508,2.764705882352941,611,648,0.9429012345679012,3.4410147558146673,3.6493904447919876
105,19,846946.1,439.972,1925,89205.1,21665.966666666667,1641.361111111111,198,324989.5,21665.966666666667,47.53333333333333,455.8057503506311,713,4763.15,1427.6098877980364,0.3703896103896104,0.38371922369085826,3.601010101010101,37,13.2,0.18686868686868688,0.1138498320714977,101.98185016192768,68939.73070946311,253.15539283219087,9366.749534791063,348.1804581286016,486.6923076923077,1.3757575757575757,612,5.6313131313131315,1115,3.430880074587025,5.027027027027027,1169,1313,0.8903274942878904,3.5970392889616436,4.040130527293959
106,11,265326.2,401.4012102874433,661,34638.3,15154.942857142858,1683.8825396825398,63,106084.6,15154.942857142858,37.42857142857143,404.90305343511454,262,1789.3,910.6335877862596,0.39636913767019666,0.3998270807783023,4.158730158730159,20,9.0,0.31746031746031744,0.18852877797531403,98.61566927501565,23864.99196455379,176.01916503906247,3520.3833007812495,378.8093962627585,426.70625,1.3620689655172413,215,6.190476190476191,390,3.6763111705186238,3.75,394,453,0.869757174392936,3.714016926113686,4.270176821140862
107,8,455984.8,465.7658835546476,979,64785.1,26536.62857142857,1752.4188679245283,106,185756.4,26536.62857142857,55.714285714285715,476.29846153846154,390,3434.05,1137.671282051282,0.3983656792645557,0.4073741054526379,3.6792452830188678,21,15.142857142857142,0.19811320754716982,0.11305128652364065,96.24925707210615,35515.97585960717,175.11631054197423,3677.442521381459,335.0563760340299,502.6666666666667,1.3711340206185567,316,5.5,583,3.1385190496801187,3.238095238095238,587,689,0.8519593613933236,3.160052628065574,3.709158876894686
108,12,426258.3,452.0236479321315,943,55455.0,19314.09,1665.0077586206896,116,193140.9,19314.09,41.6,464.2810096153846,416,2583.35,1199.8854567307692,0.4411452810180276,0.45310765796232005,3.586206896551724,27,11.6,0.23275862068965517,0.13979431596311295,123.02831815361333,47858.01576175558,242.5147216988862,6547.897485869928,412.56910139444466,418.0391304347826,1.4326923076923077,361,5.931034482758621,688,3.5621662734304333,3.2222222222222223,722,804,0.8980099502487562,3.738203560198798,4.16276407534603
109,6,324102.3,504.0471228615863,643,132858.8,53102.399999999994,2844.7714285714287,56,159307.2,53102.399999999994,91.0,583.5428571428572,273,3411.9,1731.6172161172162,0.42457231726283046,0.4915336916769798,4.875,18,18.666666666666668,0.32142857142857145,0.11298924342402603,113.02481843929834,28821.328702021077,245.7190174251489,4422.94231365268,514.6665839646621,627.435294117647,1.3770491803278688,219,6.875,385,2.416714373236112,5.111111111111111,390,441,0.8843537414965986,2.4481002741872304,2.7682364638886376
110,17,878681.7,319.98605243991256,2746,92964.4,24944.475,1259.0271293375395,317,399111.6,24944.475,79.625,313.2744113029827,1274,6222.9,1010.8406593406594,0.46394756008739985,0.4542163561617364,4.018927444794953,95,19.8125,0.2996845425867508,0.2380286616575414,100.91439144240047,118978.06751059016,222.79820001829484,21165.82900173801,375.3251341028081,338.12,1.8480392156862746,875,5.965299684542587,1891,4.73802314941485,4.4,1531,2208,0.6933876811594203,3.8360197999757464,5.532287209893173
111,8,857723.1,491.25034364261165,1746,157111.0,55081.22857142857,2084.1545945945945,185,385568.6,55081.22857142857,115.71428571428571,476.0106172839506,810,9118.05,1748.9003703703704,0.4639175257731959,0.4495257268925134,4.378378378378378,91,26.428571428571427,0.4918918918918919,0.23601506969187844,105.45352470138984,75821.08426029929,170.92929939652,15554.56624508332,409.84369870432056,488.2316666666667,1.8244274809160306,537,5.891891891891892,1090,2.826993691913709,3.065934065934066,907,1275,0.7113725490196079,2.352369980335536,3.3068045478807147
112,25,639083.8,344.14851911685514,1857,78723.8,14802.7,1073.7709844559586,193,207237.8,14802.7,42.57142857142857,347.7144295302013,596,3870.25,1556.7472874720359,0.3209477652127087,0.3242732799673532,3.088082901554404,15,13.785714285714286,0.07772020725388601,0.07238061782165223,101.92483032606403,59218.3264194432,258.6586070951491,3879.8791064272364,306.8307068364933,485.36153846153843,1.5912408759124088,516,5.3264248704663215,1028,4.9604850080439,5.2,988,1221,0.8091728091728092,4.76747002718616,5.8917822906824915
113,11,767033.5,581.5265352539803,1319,178096.7,40135.975,2309.9841726618706,139,321087.8,40135.975,63.5,632.0625984251968,508,1966.05,1080.5796259842518,0.38514025777103866,0.41860987818654594,3.6546762589928057,38,17.375,0.2733812949640288,0.11834769181513592,91.80796740497382,43149.744680337695,179.23131809811284,6810.790087728288,310.4298178441561,803.123076923077,2.557377049180328,302,5.517985611510792,767,2.3887547269002436,3.9473684210526314,500,906,0.5518763796909493,1.5572064712517883,2.821658125908241
114,14,438353.3,338.7583462132921,1294,58674.8,23986.244444444445,1401.7935064935066,154,215876.2,23986.244444444445,72.0,333.1422839506173,648,2568.05,1252.527700617284,0.500772797527048,0.4924707992388788,4.207792207792208,38,17.11111111111111,0.24675324675324675,0.1760268153691792,120.98751704901322,73802.38539989806,270.3685539583189,10274.005050416119,479.2362688305069,373.65588235294115,1.5220588235294117,506,6.383116883116883,983,4.553535776523766,5.342105263157895,928,1137,0.8161829375549692,4.298760122699955,5.26690760723044
115,18,448893.6,443.57075098814227,1012,53459.1,11730.746153846154,1752.870114942529,87,152499.7,11730.746153846154,25.615384615384617,457.9570570570571,333,2409.2,785.5666666666667,0.3290513833992095,0.3397234890406101,3.8275862068965516,24,6.6923076923076925,0.27586206896551724,0.15737735877513198,106.4959336802318,32907.243507191626,237.91189924687765,5709.885581925064,378.2441782435819,514.5176470588235,1.6056338028169015,246,5.689655172413793,495,3.2459080247370977,5.25,449,582,0.7714776632302406,2.9442680870847613,3.816400950296951
116,7,231750.3,438.9210227272727,528,89515.6,26401.95,2070.7411764705885,51,105607.8,26401.95,56.5,467.2911504424779,226,2327.6,1456.2398230088495,0.42803030303030304,0.4556964974802622,4.431372549019608,11,12.75,0.21568627450980393,0.10415897310615314,117.67941825833651,25301.07492554235,242.2735270939118,2665.00879803303,496.09950834396767,441.4555555555555,1.4893617021276595,174,6.352941176470588,324,3.067955207853965,5.0,291,375,0.776,2.755478288535506,3.5508740831643117
117,15,326096.6,405.08894409937886,805,14873.2,8182.154545454545,1200.0493333333334,75,90003.7,8182.154545454545,20.545454545454547,398.24646017699115,226,2130.25,795.2867256637168,0.28074534161490683,0.2760031843324954,3.013333333333333,11,6.818181818181818,0.14666666666666667,0.12221719773742636,102.87561019455411,22118.256191829136,129.0909090909091,1420.0,294.9100825577218,384.0,1.4285714285714286,199,4.653333333333333,349,3.8776183645783453,2.6363636363636362,374,424,0.8820754716981132,4.155384723072496,4.710917440060798
118,15,390187.4,555.0318634423897,703,30164.8,9517.07142857143,2258.2881355932204,59,133239.0,9517.07142857143,15.214285714285714,625.5352112676056,213,2562.55,1174.5298122065728,0.3029871977240398,0.34147437872160913,3.610169491525424,22,4.214285714285714,0.3728813559322034,0.1651168201502563,103.34465563700722,19738.82922666838,186.51770484126348,4103.389506507797,334.5564275706505,651.0285714285714,1.2878787878787878,176,5.101694915254237,301,2.2590983120557793,2.409090909090909,339,360,0.9416666666666667,2.544300092315313,2.7019116024587397
119,11,248692.1,426.5730703259005,583,22933.7,9602.683333333332,1477.3358974358973,39,57616.1,9602.683333333332,21.666666666666668,443.2007692307692,130,1209.9,706.3473076923076,0.22298456260720412,0.23167643845542338,3.3333333333333335,11,6.5,0.28205128205128205,0.19091885774983036,108.69582753231865,12934.803476345918,263.95953088516507,2903.5548397368157,331.6616275986133,393.98,1.8,86,4.641025641025641,181,3.141483022974481,4.0,146,220,0.6636363636363637,2.534013930134112,3.818377154996607
120,12,284645.9,471.26804635761596,604,59297.3,16154.728571428572,2056.0563636363636,55,113083.1,16154.728571428572,29.0,557.0596059113301,203,3284.4,1198.8039408866996,0.3360927152317881,0.3972764055270074,3.690909090909091,8,7.857142857142857,0.14545454545454545,0.07074443484481766,104.32927546929436,20344.2087165124,255.71514985758768,2045.7211988607014,369.89470393658905,612.7857142857143,1.5416666666666667,171,6.181818181818182,340,3.0066384809047504,4.5,321,395,0.8126582278481013,2.8386204481483084,3.4930064704628716
122,20,827104.9,620.9496246246247,1332,119157.3,21156.64,2404.163636363636,132,317349.6,21156.64,29.6,714.7513513513513,444,2995.7,1405.8489864864864,0.3333333333333333,0.3836872445079215,3.3636363636363638,21,8.8,0.1590909090909091,0.06617307852286564,114.85345482855696,48583.011392479595,107.61502125238005,2259.915446299981,368.0531166096939,853.0,1.6344086021505377,396,5.181818181818182,684,2.155351700459052,2.0952380952380953,727,816,0.8909313725490197,2.290848956482063,2.571296765459922
123,21,597634.1,400.0228246318608,1494,64587.6,25051.841666666664,1633.815760869565,184,300622.1,25051.841666666664,61.583333333333336,406.79580514208385,739,3486.35,1054.9003382949932,0.49464524765729584,0.5030203263167212,4.016304347826087,57,15.333333333333334,0.30978260869565216,0.18960681866037127,100.44383674461837,68502.69665982973,197.56097990393314,11260.97585452419,372.29726445559635,373.2142857142857,1.7,546,6.173913043478261,1136,3.778830631547049,4.12280701754386,994,1320,0.753030303030303,3.3064768026036675,4.390894747924388
124,8,321358.6,561.8157342657342,572,38445.2,16863.314285714285,2146.24,55,118043.2,16863.314285714285,25.857142857142858,652.1723756906077,181,3832.85,1129.4508287292817,0.31643356643356646,0.36732547378536007,3.290909090909091,11,7.857142857142857,0.2,0.09318622334874012,109.29090795687777,18579.45435266922,305.38842661140467,3359.272692725451,337.8082609576222,552.3636363636364,1.360655737704918,150,5.127272727272727,282,2.388955907667701,3.909090909090909,286,337,0.8486646884272997,2.4228418070672433,2.854887024411402
